InformationID,Age,Height,Weight,Season_ID
505862,30.0,203.2,90.7184,305862
505863,28.0,182.88,86.18248,305863
505864,20.0,195.58,99.79024,305864
505865,23.0,205.74,111.13004,305865
505866,29.0,203.2,99.79024,305866
505867,33.0,203.2,98.429464,305867
505868,28.0,203.2,104.32616,305868
505869,24.0,190.5,86.18248,305869
505870,30.0,185.42,83.91452,305870
505871,24.0,200.66,102.0582,305871
505872,28.0,210.82,108.86208,305872
505873,26.0,190.5,89.357624,305873
505874,31.0,210.82,112.944408,305874
505875,31.0,213.36,115.66596,305875
505876,22.0,210.82,90.7184,305876
505877,31.0,190.5,97.52228,305877
505878,27.0,190.5,90.7184,305878
505879,24.0,198.12,86.18248,305879
505880,24.0,187.96,81.64656,305880
505881,22.0,195.58,97.52228,305881
505882,27.0,200.66,99.79024,305882
505883,28.0,193.04,97.52228,305883
505884,24.0,205.74,131.088088,305884
505885,24.0,190.5,86.18248,305885
505886,37.0,203.2,102.0582,305886
505887,22.0,213.36,129.27372,305887
505888,27.0,205.74,99.336648,305888
505889,25.0,218.44,120.20188,305889
505890,23.0,220.98,121.109064,305890
505891,31.0,208.28,99.79024,305891
505892,26.0,190.5,81.64656,305892
505893,29.0,195.58,98.883056,305893
505894,28.0,213.36,127.00576,305894
505895,23.0,203.2,96.161504,305895
505896,24.0,213.36,112.037224,305896
505897,20.0,200.66,99.79024,305897
505898,21.0,200.66,120.20188,305898
505899,21.0,210.82,113.398,305899
505900,29.0,205.74,108.86208,305900
505901,27.0,205.74,113.398,305901
505902,30.0,210.82,111.13004,305902
505903,22.0,182.88,72.57472,305903
505904,22.0,205.74,106.59412,305904
505905,24.0,205.74,114.758776,305905
505906,28.0,200.66,88.45044,305906
505907,34.0,213.36,108.86208,305907
505908,30.0,190.5,90.7184,305908
505909,35.0,208.28,111.13004,305909
505910,22.0,203.2,102.965384,305910
505911,21.0,190.5,86.18248,305911
505912,32.0,195.58,100.697424,305912
505913,32.0,203.2,106.59412,305913
505914,31.0,195.58,95.25432,305914
505915,27.0,190.5,86.18248,305915
505916,32.0,213.36,111.13004,305916
505917,24.0,205.74,99.79024,305917
505918,22.0,210.82,102.511792,305918
505919,24.0,205.74,95.25432,305919
505920,28.0,208.28,113.398,305920
505921,27.0,208.28,113.851592,305921
505922,24.0,210.82,120.20188,305922
505923,25.0,213.36,124.7378,305923
505924,28.0,193.04,99.79024,305924
505925,34.0,165.1,60.327736,305925
505926,22.0,208.28,102.0582,305926
505927,31.0,185.42,83.91452,305927
505928,32.0,185.42,79.3786,305928
505929,27.0,213.36,133.80964,305929
505930,33.0,203.2,106.59412,305930
505931,31.0,205.74,115.212368,305931
505932,27.0,208.28,115.66596,305932
505933,21.0,190.5,100.697424,305933
505934,23.0,190.5,79.3786,305934
505935,34.0,210.82,120.20188,305935
505936,23.0,208.28,106.59412,305936
505937,32.0,208.28,117.93392,305937
505938,28.0,213.36,113.398,305938
505939,32.0,205.74,112.490816,305939
505940,23.0,203.2,104.32616,305940
505941,23.0,198.12,95.25432,305941
505942,27.0,210.82,111.13004,305942
505943,24.0,190.5,86.18248,305943
505944,25.0,200.66,99.79024,305944
505945,30.0,200.66,103.418976,305945
505946,26.0,203.2,104.32616,305946
505947,27.0,198.12,104.32616,305947
505948,28.0,205.74,120.655472,305948
505949,30.0,187.96,91.625584,305949
505950,26.0,205.74,112.490816,305950
505951,23.0,198.12,102.965384,305951
505952,26.0,187.96,79.3786,305952
505953,21.0,213.36,124.7378,305953
505954,22.0,213.36,120.20188,305954
505955,31.0,190.5,90.7184,305955
505956,34.0,205.74,115.66596,305956
505957,29.0,205.74,113.398,305957
505958,33.0,203.2,108.86208,305958
505959,30.0,213.36,119.294696,305959
505960,24.0,198.12,95.25432,305960
505961,25.0,198.12,95.707912,305961
505962,20.0,185.42,76.657048,305962
505963,25.0,203.2,113.398,305963
505964,34.0,213.36,118.387512,305964
505965,28.0,203.2,106.59412,305965
505966,30.0,198.12,104.32616,305966
505967,25.0,187.96,79.3786,305967
505968,27.0,190.5,92.98636,305968
505969,35.0,205.74,108.86208,305969
505970,32.0,205.74,106.59412,305970
505971,35.0,185.42,95.25432,305971
505972,25.0,210.82,105.233344,305972
505973,33.0,190.5,91.625584,305973
505974,27.0,203.2,103.418976,305974
505975,21.0,208.28,102.0582,305975
505976,24.0,187.96,90.7184,305976
505977,32.0,210.82,111.13004,305977
505978,30.0,198.12,102.0582,305978
505979,29.0,198.12,95.25432,305979
505980,23.0,195.58,95.25432,305980
505981,22.0,203.2,108.86208,305981
505982,23.0,205.74,113.851592,305982
505983,29.0,213.36,115.66596,305983
505984,22.0,182.88,81.64656,305984
505985,26.0,200.66,113.398,305985
505986,24.0,195.58,90.7184,305986
505987,22.0,200.66,98.883056,305987
505988,30.0,198.12,102.0582,305988
505989,27.0,195.58,97.52228,305989
505990,35.0,180.34,83.91452,305990
505991,27.0,198.12,107.954896,305991
505992,27.0,208.28,106.59412,305992
505993,25.0,205.74,116.119552,305993
505994,26.0,187.96,79.3786,305994
505995,25.0,182.88,79.3786,305995
505996,28.0,213.36,120.20188,305996
505997,25.0,210.82,108.86208,305997
505998,27.0,185.42,86.18248,305998
505999,23.0,200.66,95.25432,305999
506000,26.0,208.28,104.32616,306000
506001,31.0,208.28,103.418976,306001
506002,24.0,205.74,85.275296,306002
506003,30.0,198.12,93.893544,306003
506004,22.0,208.28,106.59412,306004
506005,23.0,208.28,104.779752,306005
506006,25.0,200.66,102.965384,306006
506007,27.0,187.96,83.460928,306007
506008,27.0,208.28,113.398,306008
506009,23.0,218.44,126.098576,306009
506010,28.0,193.04,97.52228,306010
506011,25.0,198.12,83.91452,306011
506012,23.0,203.2,104.32616,306012
506013,21.0,190.5,84.821704,306013
506014,22.0,208.28,108.86208,306014
506015,34.0,205.74,98.883056,306015
506016,27.0,200.66,111.13004,306016
506017,25.0,195.58,86.18248,306017
506018,25.0,213.36,104.32616,306018
506019,30.0,210.82,113.398,306019
506020,26.0,200.66,106.59412,306020
506021,26.0,200.66,92.98636,306021
506022,34.0,208.28,113.398,306022
506023,26.0,205.74,120.655472,306023
506024,23.0,208.28,106.59412,306024
506025,25.0,182.88,79.3786,306025
506026,20.0,208.28,106.59412,306026
506027,24.0,190.5,79.832192,306027
506028,31.0,203.2,99.79024,306028
506029,24.0,193.04,95.25432,306029
506030,25.0,198.12,99.79024,306030
506031,38.0,215.9,147.4174,306031
506032,29.0,195.58,96.161504,306032
506033,24.0,195.58,92.98636,306033
506034,26.0,205.74,106.59412,306034
506035,30.0,215.9,115.66596,306035
506036,30.0,198.12,103.418976,306036
506037,29.0,198.12,87.543256,306037
506038,33.0,187.96,79.3786,306038
506039,33.0,195.58,97.52228,306039
506040,24.0,185.42,77.564232,306040
506041,24.0,190.5,86.18248,306041
506042,24.0,210.82,124.7378,306042
506043,26.0,193.04,96.615096,306043
506044,30.0,208.28,104.32616,306044
506045,22.0,182.88,77.11064,306045
506046,35.0,210.82,104.32616,306046
506047,31.0,200.66,92.98636,306047
506048,34.0,195.58,92.98636,306048
506049,26.0,185.42,89.811216,306049
506050,30.0,203.2,111.13004,306050
506051,23.0,201.0,86.0,306051
506052,25.0,203.2,94.347136,306052
506053,32.0,200.66,87.543256,306053
506054,30.0,200.66,102.0582,306054
506055,30.0,200.66,88.45044,306055
506056,22.0,213.36,115.66596,306056
506057,26.0,200.66,92.98636,306057
506058,34.0,213.36,115.66596,306058
506059,33.0,208.28,103.872568,306059
506060,24.0,200.66,83.91452,306060
506061,32.0,200.66,103.418976,306061
506062,25.0,205.74,93.893544,306062
506063,31.0,195.58,102.965384,306063
506064,24.0,203.2,95.25432,306064
506065,25.0,205.74,92.98636,306065
506066,30.0,210.82,111.13004,306066
506067,22.0,180.34,88.45044,306067
506068,24.0,205.74,113.398,306068
506069,20.0,198.12,99.79024,306069
506070,23.0,208.28,102.0582,306070
506071,27.0,215.9,106.59412,306071
506072,30.0,203.2,106.59412,306072
506073,28.0,185.42,79.3786,306073
506074,33.0,198.12,99.79024,306074
506075,22.0,193.04,90.7184,306075
506076,23.0,195.58,99.79024,306076
506077,27.0,182.88,83.91452,306077
506078,27.0,187.96,88.45044,306078
506079,28.0,190.5,91.171992,306079
506080,23.0,203.2,102.0582,306080
506081,27.0,200.66,102.0582,306081
506082,22.0,213.36,113.398,306082
506083,28.0,205.74,117.93392,306083
506084,26.0,210.82,124.7378,306084
506085,35.0,220.98,117.93392,306085
506086,29.0,208.28,106.59412,306086
506087,26.0,208.28,107.047712,306087
506088,23.0,200.66,115.66596,306088
506089,34.0,210.82,108.86208,306089
506090,26.0,205.74,113.398,306090
506091,25.0,208.28,111.13004,306091
506092,23.0,198.12,92.079176,306092
506093,22.0,215.9,111.13004,306093
506094,22.0,190.5,83.91452,306094
506095,28.0,198.12,97.52228,306095
506096,32.0,203.2,97.52228,306096
506097,30.0,190.5,78.017824,306097
506098,36.0,190.5,80.739376,306098
506099,27.0,208.28,108.86208,306099
506100,28.0,213.36,108.86208,306100
506101,28.0,187.96,81.64656,306101
506102,24.0,185.42,88.45044,306102
506103,25.0,205.74,102.0582,306103
506104,24.0,200.66,107.954896,306104
506105,30.0,205.74,97.52228,306105
506106,23.0,198.12,99.79024,306106
506107,26.0,200.66,97.52228,306107
506108,22.0,203.2,99.79024,306108
506109,37.0,208.28,106.59412,306109
506110,34.0,210.82,117.93392,306110
506111,33.0,208.28,108.86208,306111
506112,24.0,185.42,90.7184,306112
506113,28.0,193.04,96.615096,306113
506114,27.0,182.88,74.84268,306114
506115,32.0,200.66,106.59412,306115
506116,31.0,203.2,101.151016,306116
506117,25.0,210.82,122.46984,306117
506118,37.0,205.74,104.32616,306118
506119,28.0,210.82,122.46984,306119
506120,29.0,200.66,96.161504,306120
506121,24.0,182.88,92.98636,306121
506122,24.0,198.12,91.171992,306122
506123,23.0,215.9,136.0776,306123
506124,24.0,210.82,108.86208,306124
506125,30.0,208.28,104.32616,306125
506126,31.0,195.58,83.91452,306126
506127,25.0,203.2,113.398,306127
506128,27.0,190.5,91.625584,306128
506129,26.0,203.2,108.86208,306129
506130,25.0,190.5,86.18248,306130
506131,39.0,187.96,88.45044,306131
506132,27.0,205.74,107.954896,306132
506133,23.0,185.42,79.3786,306133
506134,23.0,203.2,104.32616,306134
506135,30.0,205.74,111.13004,306135
506136,29.0,187.96,79.3786,306136
506137,30.0,203.2,106.59412,306137
506138,25.0,205.74,99.79024,306138
506139,27.0,190.5,83.91452,306139
506140,32.0,208.28,115.66596,306140
506141,25.0,205.74,106.59412,306141
506142,21.0,213.36,120.20188,306142
506143,31.0,198.12,92.98636,306143
506144,29.0,190.5,86.18248,306144
506145,25.0,203.2,113.398,306145
506146,29.0,213.36,104.32616,306146
506147,21.0,182.88,83.91452,306147
506148,23.0,187.96,81.64656,306148
506149,28.0,190.5,95.25432,306149
506150,25.0,208.28,108.86208,306150
506151,30.0,200.66,95.25432,306151
506152,23.0,208.28,108.86208,306152
506153,27.0,205.74,108.86208,306153
506154,24.0,205.74,108.86208,306154
506155,20.0,193.04,81.64656,306155
506156,23.0,198.12,99.79024,306156
506157,23.0,203.2,102.0582,306157
506158,30.0,195.58,97.52228,306158
506159,26.0,195.58,99.79024,306159
506160,25.0,208.28,127.00576,306160
506161,32.0,200.66,111.13004,306161
506162,32.0,205.74,108.86208,306162
506163,21.0,205.74,104.32616,306163
506164,34.0,210.82,114.758776,306164
506165,21.0,208.28,117.93392,306165
506166,27.0,200.66,83.91452,306166
506167,37.0,187.96,88.45044,306167
506168,30.0,190.5,88.45044,306168
506169,29.0,198.12,97.52228,306169
506170,32.0,198.12,92.98636,306170
506171,37.0,205.74,114.758776,306171
506172,26.0,210.82,108.86208,306172
506173,35.0,187.96,85.275296,306173
506174,30.0,203.2,98.883056,306174
506175,31.0,177.8,81.64656,306175
506176,34.0,213.36,102.0582,306176
506177,27.0,185.42,86.18248,306177
506178,24.0,190.5,81.64656,306178
506179,32.0,200.66,99.79024,306179
506180,26.0,175.26,81.64656,306180
506181,23.0,208.28,127.00576,306181
506182,32.0,208.28,113.398,306182
506183,26.0,213.36,108.86208,306183
506184,27.0,198.12,106.59412,306184
506185,27.0,210.82,113.398,306185
506186,25.0,198.12,90.7184,306186
506187,21.0,203.2,90.7184,306187
506188,22.0,193.04,95.25432,306188
506189,24.0,213.36,106.140528,306189
506190,22.0,205.74,102.0582,306190
506191,24.0,203.2,102.0582,306191
506192,24.0,195.58,95.25432,306192
506193,24.0,213.36,113.398,306193
506194,21.0,182.88,83.91452,306194
506195,25.0,215.9,120.20188,306195
506196,29.0,213.36,113.398,306196
506197,29.0,208.28,115.66596,306197
506198,29.0,205.74,104.32616,306198
506199,26.0,187.96,86.18248,306199
506200,32.0,187.96,88.45044,306200
506201,24.0,195.58,90.7184,306201
506202,36.0,210.82,106.59412,306202
506203,29.0,208.28,104.32616,306203
506204,24.0,200.66,104.32616,306204
506205,28.0,187.96,92.98636,306205
506206,23.0,193.04,92.98636,306206
506207,24.0,190.5,92.98636,306207
506208,25.0,198.12,99.79024,306208
506209,24.0,185.42,86.18248,306209
506210,29.0,198.12,90.7184,306210
506211,22.0,208.28,111.13004,306211
506212,26.0,195.58,95.25432,306212
506213,30.0,200.66,117.93392,306213
506214,28.0,198.12,97.52228,306214
506215,30.0,198.12,97.52228,306215
506216,37.0,200.66,102.0582,306216
506217,21.0,208.28,106.59412,306217
506218,23.0,200.66,106.59412,306218
506219,31.0,210.82,119.294696,306219
506220,22.0,185.42,83.91452,306220
506221,29.0,198.12,96.161504,306221
506222,30.0,208.28,108.86208,306222
506223,30.0,200.66,102.511792,306223
506224,24.0,205.74,108.86208,306224
506225,31.0,195.58,99.79024,306225
506226,30.0,193.04,86.18248,306226
506227,29.0,210.82,122.46984,306227
506228,32.0,198.12,92.98636,306228
506229,22.0,213.36,120.20188,306229
506230,26.0,205.74,106.59412,306230
506231,38.0,205.74,104.32616,306231
506232,31.0,190.5,88.45044,306232
506233,23.0,200.66,95.25432,306233
506234,25.0,182.88,92.98636,306234
506235,25.0,198.12,91.171992,306235
506236,24.0,215.9,127.00576,306236
506237,25.0,210.82,108.86208,306237
506238,31.0,208.28,104.32616,306238
506239,20.0,195.58,95.25432,306239
506240,21.0,205.74,124.7378,306240
506241,28.0,200.66,95.25432,306241
506242,22.0,210.82,106.59412,306242
506243,30.0,200.66,96.161504,306243
506244,28.0,200.66,83.91452,306244
506245,25.0,205.74,108.86208,306245
506246,35.0,210.82,114.758776,306246
506247,24.0,200.66,115.66596,306247
506248,24.0,198.12,102.0582,306248
506249,22.0,182.88,83.91452,306249
506250,22.0,193.04,88.45044,306250
506251,24.0,187.96,81.64656,306251
506252,23.0,208.28,106.59412,306252
506253,29.0,190.5,95.25432,306253
506254,28.0,203.2,94.800728,306254
506255,22.0,208.28,117.93392,306255
506256,31.0,200.66,95.25432,306256
506257,28.0,205.74,108.86208,306257
506258,21.0,193.04,81.64656,306258
506259,24.0,203.2,102.0582,306259
506260,38.0,205.74,113.398,306260
506261,31.0,195.58,97.52228,306261
506262,26.0,208.28,127.00576,306262
506263,33.0,205.74,108.86208,306263
506264,22.0,205.74,104.32616,306264
506265,24.0,208.28,108.86208,306265
506266,26.0,203.2,113.398,306266
506267,27.0,195.58,95.25432,306267
506268,27.0,203.2,108.86208,306268
506269,25.0,187.96,86.18248,306269
506270,30.0,198.12,90.7184,306270
506271,23.0,208.28,115.66596,306271
506272,24.0,200.66,106.59412,306272
506273,25.0,205.74,108.86208,306273
506274,31.0,200.66,102.511792,306274
506275,31.0,208.28,106.59412,306275
506276,30.0,198.12,96.161504,306276
506277,27.0,195.58,91.625584,306277
506278,32.0,195.58,99.79024,306278
506279,32.0,210.82,120.20188,306279
506280,33.0,208.28,118.387512,306280
506281,31.0,200.66,117.93392,306281
506282,22.0,208.28,106.59412,306282
506283,31.0,198.12,97.52228,306283
506284,29.0,198.12,97.52228,306284
506285,20.0,193.04,88.45044,306285
506286,24.0,193.04,92.98636,306286
506287,24.0,210.82,111.13004,306287
506288,37.0,210.82,106.59412,306288
506289,29.0,187.96,92.98636,306289
506290,26.0,190.5,86.18248,306290
506291,26.0,203.2,111.13004,306291
506292,28.0,205.74,102.0582,306292
506293,24.0,185.42,79.3786,306293
506294,24.0,203.2,104.32616,306294
506295,31.0,205.74,111.13004,306295
506296,22.0,205.74,102.0582,306296
506297,23.0,200.66,113.851592,306297
506298,28.0,190.5,91.625584,306298
506299,30.0,187.96,79.3786,306299
506300,26.0,205.74,99.79024,306300
506301,28.0,190.5,83.91452,306301
506302,33.0,208.28,115.66596,306302
506303,21.0,195.58,83.91452,306303
506304,33.0,198.12,92.98636,306304
506305,26.0,215.9,120.20188,306305
506306,27.0,210.82,108.86208,306306
506307,25.0,195.58,90.7184,306307
506308,31.0,203.2,106.59412,306308
506309,31.0,198.12,93.893544,306309
506310,23.0,198.12,99.79024,306310
506311,25.0,213.36,112.037224,306311
506312,21.0,203.2,93.893544,306312
506313,38.0,203.2,102.0582,306313
506314,21.0,210.82,113.398,306314
506315,24.0,198.12,95.707912,306315
506316,28.0,205.74,99.336648,306316
506317,24.0,213.36,106.59412,306317
506318,26.0,218.44,120.20188,306318
506319,24.0,220.98,119.294696,306319
506320,22.0,213.36,106.59412,306320
506321,32.0,208.28,99.79024,306321
506322,26.0,210.82,106.59412,306322
506323,24.0,210.82,104.32616,306323
506324,27.0,205.74,113.398,306324
506325,33.0,195.58,99.79024,306325
506326,22.0,182.88,79.3786,306326
506327,27.0,182.88,79.3786,306327
506328,22.0,205.74,109.769264,306328
506329,25.0,190.5,86.18248,306329
506330,25.0,205.74,131.088088,306330
506331,29.0,193.04,97.52228,306331
506332,28.0,200.66,99.79024,306332
506333,33.0,187.96,88.45044,306333
506334,21.0,185.42,88.45044,306334
506335,22.0,190.5,97.52228,306335
506336,24.0,190.5,79.3786,306336
506337,35.0,210.82,120.20188,306337
506338,24.0,208.28,106.59412,306338
506339,33.0,208.28,117.93392,306339
506340,22.0,200.66,92.98636,306340
506341,27.0,193.04,86.18248,306341
506342,36.0,208.28,111.13004,306342
506343,29.0,200.66,88.45044,306343
506344,22.0,205.74,106.140528,306344
506345,24.0,210.82,138.34556,306345
506346,25.0,198.12,88.45044,306346
506347,26.0,200.66,99.79024,306347
506348,26.0,193.04,95.25432,306348
506349,25.0,187.96,81.64656,306349
506350,23.0,193.04,97.52228,306350
506351,35.0,213.36,108.86208,306351
506352,25.0,198.12,99.79024,306352
506353,23.0,213.36,114.305184,306353
506354,33.0,210.82,115.66596,306354
506355,25.0,201.0,111.0,306355
506356,34.0,210.82,113.398,306356
506357,24.0,205.74,106.59412,306357
506358,23.0,187.96,81.64656,306358
506359,23.0,205.74,88.904032,306359
506360,22.0,190.5,90.7184,306360
506361,32.0,210.82,115.66596,306361
506362,24.0,193.04,95.25432,306362
506363,28.0,205.74,102.0582,306363
506364,36.0,198.12,98.883056,306364
506365,26.0,210.82,105.233344,306365
506366,23.0,193.04,94.347136,306366
506367,30.0,200.66,108.86208,306367
506368,35.0,208.28,102.0582,306368
506369,28.0,205.74,111.13004,306369
506370,31.0,215.9,111.13004,306370
506371,27.0,203.2,121.562656,306371
506372,29.0,200.66,104.32616,306372
506373,22.0,190.5,90.7184,306373
506374,28.0,180.34,74.84268,306374
506375,35.0,185.42,81.64656,306375
506376,33.0,187.96,81.64656,306376
506377,31.0,195.58,90.7184,306377
506378,31.0,203.2,92.98636,306378
506379,29.0,182.88,86.18248,306379
506380,22.0,198.12,97.52228,306380
506381,21.0,195.58,99.79024,306381
506382,24.0,205.74,111.13004,306382
506383,30.0,203.2,97.52228,306383
506384,34.0,203.2,98.429464,306384
506385,24.0,210.82,113.398,306385
506386,25.0,200.66,102.0582,306386
506387,27.0,190.5,89.357624,306387
506388,32.0,210.82,112.944408,306388
506389,32.0,213.36,115.66596,306389
506390,30.0,203.2,97.52228,306390
506391,38.0,193.04,95.25432,306391
506392,28.0,200.66,117.93392,306392
506393,30.0,198.12,102.0582,306393
506394,25.0,213.36,108.86208,306394
506395,29.0,210.82,108.86208,306395
506396,23.0,185.42,83.91452,306396
506397,23.0,205.74,102.0582,306397
506398,28.0,198.12,106.59412,306398
506399,24.0,195.58,95.25432,306399
506400,30.0,198.12,95.25432,306400
506401,31.0,198.12,102.0582,306401
506402,23.0,200.66,99.79024,306402
506403,33.0,210.82,108.86208,306403
506404,25.0,187.96,90.7184,306404
506405,23.0,203.2,108.86208,306405
506406,22.0,208.28,102.0582,306406
506407,24.0,198.12,95.25432,306407
506408,24.0,203.2,104.32616,306408
506409,33.0,205.74,112.490816,306409
506410,26.0,213.36,124.7378,306410
506411,25.0,205.74,114.758776,306411
506412,23.0,205.74,106.59412,306412
506413,28.0,203.2,103.418976,306413
506414,23.0,182.88,72.57472,306414
506415,24.0,205.74,113.851592,306415
506416,23.0,182.88,81.64656,306416
506417,28.0,185.42,86.18248,306417
506418,25.0,210.82,95.25432,306418
506419,29.0,213.36,120.20188,306419
506420,26.0,182.88,79.3786,306420
506421,27.0,187.96,79.3786,306421
506422,28.0,208.28,106.59412,306422
506423,30.0,213.36,115.66596,306423
506424,22.0,195.58,95.25432,306424
506425,22.0,210.82,111.13004,306425
506426,25.0,205.74,85.275296,306426
506427,31.0,198.12,102.0582,306427
506428,25.0,195.58,90.7184,306428
506429,23.0,208.28,104.32616,306429
506430,27.0,200.66,120.20188,306430
506431,28.0,198.12,107.954896,306431
506432,31.0,210.82,112.037224,306432
506433,28.0,205.74,108.86208,306433
506434,30.0,205.74,108.86208,306434
506435,22.0,195.58,97.52228,306435
506436,23.0,210.82,102.511792,306436
506437,25.0,205.74,92.98636,306437
506438,29.0,208.28,113.398,306438
506439,25.0,210.82,120.20188,306439
506440,29.0,193.04,99.79024,306440
506441,25.0,205.74,99.79024,306441
506442,29.0,213.36,113.398,306442
506443,23.0,208.28,102.0582,306443
506444,32.0,185.42,88.45044,306444
506445,22.0,208.28,97.52228,306445
506446,33.0,185.42,86.18248,306446
506447,34.0,203.2,106.59412,306447
506448,24.0,208.28,111.13004,306448
506449,35.0,165.1,60.327736,306449
506450,33.0,213.36,111.13004,306450
506451,23.0,210.82,139.706336,306451
506452,28.0,190.5,86.18248,306452
506453,22.0,210.82,120.20188,306453
506454,22.0,200.66,122.46984,306454
506455,21.0,200.66,99.79024,306455
506456,20.0,210.82,122.46984,306456
506457,24.0,203.2,96.161504,306457
506458,29.0,213.36,127.00576,306458
506459,30.0,195.58,98.883056,306459
506460,27.0,190.5,81.64656,306460
506461,36.0,185.42,95.25432,306461
506462,27.0,190.5,94.800728,306462
506463,23.0,203.2,99.79024,306463
506464,23.0,205.74,124.7378,306464
506465,19.0,208.28,111.583632,306465
506466,22.0,190.5,86.18248,306466
506467,21.0,205.74,97.52228,306467
506468,24.0,200.66,95.25432,306468
506469,27.0,210.82,106.59412,306469
506470,32.0,208.28,103.418976,306470
506471,34.0,190.5,95.25432,306471
506472,31.0,200.66,102.0582,306472
506473,26.0,213.36,117.93392,306473
506474,23.0,213.36,129.27372,306474
506475,25.0,213.36,108.86208,306475
506476,24.0,193.04,86.18248,306476
506477,35.0,205.74,106.59412,306477
506478,30.0,205.74,106.59412,306478
506479,36.0,187.96,88.45044,306479
506480,36.0,198.12,95.25432,306480
506481,21.0,210.82,102.0582,306481
506482,26.0,205.74,110.222856,306482
506483,27.0,200.66,97.52228,306483
506484,36.0,205.74,111.13004,306484
506485,22.0,190.5,88.45044,306485
506486,25.0,195.58,95.25432,306486
506487,25.0,213.36,113.398,306487
506488,35.0,187.96,90.7184,306488
506489,27.0,198.12,93.893544,306489
506490,24.0,187.96,82.100152,306490
506491,26.0,182.88,73.028312,306491
506492,26.0,213.36,122.46984,306492
506493,26.0,190.5,91.625584,306493
506494,31.0,205.74,113.398,306494
506495,25.0,208.28,111.13004,306495
506496,26.0,208.28,127.00576,306496
506497,27.0,203.2,106.59412,306497
506498,20.0,205.74,97.52228,306498
506499,23.0,218.44,112.490816,306499
506500,24.0,198.12,99.79024,306500
506501,28.0,208.28,108.86208,306501
506502,24.0,205.74,95.25432,306502
506503,28.0,210.82,117.93392,306503
506504,24.0,210.82,117.93392,306504
506505,25.0,195.58,97.52228,306505
506506,32.0,205.74,115.212368,306506
506507,23.0,210.82,90.7184,306507
506508,32.0,190.5,97.52228,306508
506509,22.0,213.36,124.7378,306509
506510,27.0,187.96,79.3786,306510
506511,24.0,198.12,105.233344,306511
506512,27.0,205.74,112.490816,306512
506513,31.0,187.96,90.7184,306513
506514,29.0,205.74,120.655472,306514
506515,23.0,213.36,120.20188,306515
506516,28.0,198.12,104.32616,306516
506517,31.0,200.66,103.418976,306517
506518,26.0,200.66,99.79024,306518
506519,28.0,210.82,111.13004,306519
506520,32.0,190.5,90.7184,306520
506521,26.0,210.82,105.233344,306521
506522,23.0,200.66,98.883056,306522
506523,27.0,203.2,104.32616,306523
506524,35.0,205.74,115.66596,306524
506525,33.0,205.74,106.59412,306525
506526,30.0,205.74,104.32616,306526
506527,28.0,190.5,90.7184,306527
506528,23.0,190.5,92.98636,306528
506529,36.0,205.74,108.86208,306529
506530,28.0,190.5,92.98636,306530
506531,22.0,208.28,113.851592,306531
506532,31.0,198.12,106.59412,306532
506533,29.0,203.2,106.59412,306533
506534,35.0,213.36,118.387512,306534
506535,23.0,208.28,95.25432,306535
506536,26.0,203.2,113.398,306536
506537,21.0,185.42,76.657048,306537
506538,26.0,198.12,95.707912,306538
506539,25.0,198.12,95.25432,306539
506540,31.0,213.36,119.294696,306540
506541,34.0,203.2,108.86208,306541
506542,20.0,187.96,81.64656,306542
506543,28.0,208.28,115.66596,306543
506544,30.0,205.74,113.398,306544
506545,36.0,193.04,92.98636,306545
506546,38.0,208.28,106.59412,306546
506547,23.0,203.2,99.79024,306547
506548,27.0,200.66,97.52228,306548
506549,24.0,198.12,99.79024,306549
506550,31.0,205.74,97.52228,306550
506551,26.0,205.74,102.0582,306551
506552,28.0,182.88,74.84268,306552
506553,25.0,185.42,90.7184,306553
506554,28.0,208.28,108.86208,306554
506555,37.0,190.5,80.739376,306555
506556,31.0,190.5,78.017824,306556
506557,33.0,203.2,97.52228,306557
506558,29.0,198.12,97.52228,306558
506559,23.0,190.5,83.91452,306559
506560,23.0,215.9,111.13004,306560
506561,24.0,198.12,92.079176,306561
506562,26.0,208.28,111.13004,306562
506563,23.0,215.9,113.851592,306563
506564,24.0,180.34,92.98636,306564
506565,27.0,205.74,113.398,306565
506566,25.0,205.74,104.32616,306566
506567,33.0,200.66,103.418976,306567
506568,25.0,200.66,83.91452,306568
506569,39.0,215.9,147.4174,306569
506570,25.0,193.04,95.25432,306570
506571,32.0,203.2,99.79024,306571
506572,21.0,208.28,106.59412,306572
506573,24.0,210.82,108.86208,306573
506574,26.0,182.88,79.3786,306574
506575,26.0,210.82,108.86208,306575
506576,35.0,208.28,113.398,306576
506577,35.0,210.82,115.66596,306577
506578,29.0,193.04,96.615096,306578
506579,29.0,205.74,117.93392,306579
506580,26.0,190.5,86.636072,306580
506581,23.0,213.36,113.398,306581
506582,30.0,228.6,140.61352,306582
506583,20.0,198.12,99.79024,306583
506584,24.0,203.2,102.0582,306584
506585,21.0,193.04,92.079176,306585
506586,29.0,190.5,91.171992,306586
506587,28.0,182.88,83.91452,306587
506588,24.0,195.58,99.79024,306588
506589,23.0,200.66,92.98636,306589
506590,23.0,193.04,90.7184,306590
506591,25.0,195.58,94.800728,306591
506592,30.0,208.28,106.59412,306592
506593,34.0,198.12,99.79024,306593
506594,31.0,203.2,106.59412,306594
506595,28.0,215.9,106.59412,306595
506596,24.0,208.28,102.0582,306596
506597,21.0,198.12,99.79024,306597
506598,25.0,205.74,113.398,306598
