StatsID,AvgPoints,AvgRebounds,AvgAssists,Net_Rating,Games_Played,OffRebounds,DefRebounds,TeamPlays,ShootingEff,AssistPct,Season_ID
405512,16.8,5.2,1.5,-10.6,71,0.052000000000000005,0.114,0.228,0.502,0.068,305512
405513,4.6,1.0,0.4,2.1,30,0.07,0.048,0.21600000000000003,0.509,0.064,305513
405514,2.9,1.0,0.5,1.8,25,0.044000000000000004,0.092,0.203,0.44799999999999995,0.091,305514
405515,2.3,1.0,0.1,2.6,31,0.063,0.153,0.25,0.43,0.032,305515
405516,17.5,3.0,5.0,-1.6,57,0.017,0.08,0.261,0.504,0.23800000000000002,305516
405517,21.4,8.1,2.0,3.3,53,0.076,0.17800000000000002,0.248,0.617,0.087,305517
405518,1.4,1.5,0.2,0.8,17,0.073,0.161,0.149,0.377,0.038,305518
405519,3.5,3.7,0.3,5.6,62,0.13,0.168,0.111,0.608,0.033,305519
405520,8.6,7.2,1.0,10.7,81,0.08900000000000001,0.209,0.142,0.565,0.055,305520
405521,10.0,5.3,1.7,-6.7,71,0.087,0.179,0.221,0.508,0.11800000000000001,305521
405522,1.0,3.0,0.3,-7.9,4,0.26899999999999996,0.128,0.141,0.254,0.038,305522
405523,18.8,5.7,5.3,1.5,82,0.034,0.139,0.22399999999999998,0.56,0.221,305523
405524,16.3,4.5,6.5,1.1,82,0.05,0.098,0.218,0.5479999999999999,0.298,305524
405525,15.4,5.3,1.2,-4.9,78,0.034,0.165,0.22899999999999998,0.5589999999999999,0.065,305525
405526,11.6,4.8,2.6,7.0,67,0.055,0.154,0.203,0.5489999999999999,0.151,305526
405527,11.4,4.8,1.3,-0.3,76,0.032,0.179,0.201,0.555,0.081,305527
405528,11.7,10.3,2.0,4.4,36,0.121,0.266,0.18100000000000002,0.586,0.109,305528
405529,14.3,8.0,1.4,7.6,50,0.10800000000000001,0.2,0.21,0.598,0.076,305529
405530,11.9,11.2,2.0,-4.6,62,0.129,0.276,0.17,0.585,0.10099999999999999,305530
405531,22.2,8.9,1.9,-9.0,81,0.071,0.205,0.258,0.5489999999999999,0.09,305531
405532,5.3,2.6,4.7,2.9,78,0.027000000000000003,0.102,0.141,0.49,0.303,305532
405533,10.1,3.0,1.2,-1.7,67,0.055999999999999994,0.086,0.177,0.588,0.081,305533
405534,5.3,4.1,1.4,-3.4,56,0.106,0.091,0.126,0.473,0.08800000000000001,305534
405535,2.7,1.8,0.5,0.4,80,0.013000000000000001,0.1,0.07200000000000001,0.539,0.040999999999999995,305535
405536,9.1,2.3,1.5,0.4,72,0.033,0.092,0.183,0.546,0.098,305536
405537,7.7,3.7,0.6,-3.9,78,0.073,0.149,0.185,0.542,0.051,305537
405538,0.7,0.3,0.3,-28.4,3,0.0,0.25,0.168,0.5,0.5,305538
405539,5.5,8.7,0.3,9.0,82,0.131,0.324,0.10300000000000001,0.652,0.021,305539
405540,2.2,3.0,0.4,-3.1,65,0.10400000000000001,0.12300000000000001,0.08199999999999999,0.521,0.038,305540
405541,6.6,4.6,0.7,-2.1,57,0.08900000000000001,0.18100000000000002,0.16399999999999998,0.507,0.063,305541
405542,21.4,4.4,5.8,2.6,79,0.024,0.107,0.265,0.534,0.256,305542
405543,4.5,2.0,0.5,16.8,2,0.043,0.12,0.21600000000000003,0.414,0.091,305543
405544,4.7,1.9,0.7,-3.1,59,0.068,0.125,0.201,0.494,0.094,305544
405545,6.7,7.6,1.3,2.5,80,0.149,0.21600000000000003,0.124,0.594,0.078,305545
405546,4.3,1.1,1.5,-1.4,53,0.015,0.092,0.205,0.48700000000000004,0.20199999999999999,305546
405547,4.2,1.7,1.2,-24.1,10,0.032,0.08,0.19399999999999998,0.33299999999999996,0.129,305547
405548,3.0,1.5,0.0,-3.8,2,0.111,0.25,0.395,0.375,0.0,305548
405549,3.0,2.4,0.1,-5.0,14,0.08,0.226,0.17300000000000001,0.494,0.016,305549
405550,13.3,6.4,1.8,-3.3,68,0.076,0.179,0.239,0.522,0.105,305550
405551,3.1,1.2,0.3,-16.4,12,0.009000000000000001,0.146,0.261,0.358,0.067,305551
405552,16.5,6.7,2.0,-8.0,78,0.047,0.16399999999999998,0.21100000000000002,0.536,0.09,305552
405553,6.1,6.9,1.8,1.8,74,0.13,0.18,0.12,0.542,0.099,305553
405554,1.2,0.2,0.0,13.5,10,0.063,0.059000000000000004,0.318,0.5,0.0,305554
405555,5.0,2.6,2.4,-10.0,63,0.057,0.11199999999999999,0.158,0.48700000000000004,0.20199999999999999,305555
405556,11.1,7.4,1.1,-6.9,82,0.11800000000000001,0.188,0.191,0.54,0.066,305556
405557,19.6,2.4,3.4,3.7,74,0.018000000000000002,0.063,0.256,0.5710000000000001,0.179,305557
405558,16.8,4.4,2.0,-0.4,72,0.038,0.11800000000000001,0.212,0.5710000000000001,0.092,305558
405559,5.8,4.2,0.3,-4.4,78,0.14,0.136,0.145,0.58,0.027999999999999997,305559
405560,9.0,6.2,8.7,5.4,81,0.034,0.162,0.134,0.55,0.336,305560
405561,8.2,2.0,1.3,-4.2,80,0.017,0.086,0.172,0.525,0.09300000000000001,305561
405562,2.0,1.2,1.2,-20.4,39,0.038,0.115,0.165,0.375,0.268,305562
405563,1.8,2.3,0.4,-23.1,31,0.071,0.135,0.107,0.34600000000000003,0.042,305563
405564,8.7,3.6,0.7,-0.1,74,0.018000000000000002,0.155,0.16699999999999998,0.537,0.05,305564
405565,1.5,1.4,0.3,-11.2,26,0.10800000000000001,0.102,0.109,0.502,0.057999999999999996,305565
405566,3.3,3.2,0.3,-16.8,49,0.08,0.245,0.172,0.429,0.047,305566
405567,9.5,2.5,2.7,-2.1,77,0.023,0.09,0.168,0.564,0.165,305567
405568,18.3,4.2,3.2,-8.4,79,0.024,0.109,0.21600000000000003,0.58,0.14300000000000002,305568
405569,12.8,2.9,8.9,-2.6,68,0.008,0.08900000000000001,0.16899999999999998,0.613,0.40299999999999997,305569
405570,2.0,1.4,0.0,-23.8,8,0.094,0.113,0.11599999999999999,0.5920000000000001,0.0,305570
405571,9.2,5.0,0.6,0.5,69,0.10300000000000001,0.177,0.18,0.634,0.048,305571
405572,16.2,10.4,2.1,-2.2,37,0.10800000000000001,0.282,0.242,0.523,0.11,305572
405573,22.8,6.8,3.4,7.1,66,0.055999999999999994,0.171,0.316,0.532,0.172,305573
405574,20.8,6.2,4.3,-9.0,67,0.053,0.13699999999999998,0.259,0.552,0.19399999999999998,305574
405575,2.6,1.0,0.4,6.5,33,0.034,0.115,0.172,0.489,0.078,305575
405576,1.6,0.9,0.1,-15.0,18,0.065,0.16399999999999998,0.18100000000000002,0.45299999999999996,0.042,305576
405577,4.2,2.2,0.4,-7.5,63,0.065,0.171,0.19699999999999998,0.465,0.057999999999999996,305577
405578,8.4,1.9,2.2,-2.9,70,0.02,0.071,0.16,0.525,0.13699999999999998,305578
405579,16.2,6.7,1.8,-1.4,78,0.083,0.214,0.284,0.529,0.11900000000000001,305579
405580,17.7,3.0,6.4,5.2,79,0.013999999999999999,0.087,0.22,0.5920000000000001,0.287,305580
405581,0.8,1.3,0.1,0.6,18,0.128,0.163,0.209,0.214,0.019,305581
405582,6.4,6.2,0.4,4.2,71,0.134,0.207,0.131,0.608,0.033,305582
405583,22.7,10.0,2.5,-1.0,77,0.08900000000000001,0.221,0.27,0.569,0.114,305583
405584,4.9,1.1,1.2,3.7,44,0.028999999999999998,0.076,0.191,0.531,0.152,305584
405585,11.1,3.1,7.2,-4.0,79,0.016,0.078,0.149,0.569,0.27899999999999997,305585
405586,12.0,8.0,1.5,-9.0,31,0.09300000000000001,0.221,0.209,0.552,0.085,305586
405587,2.0,1.9,0.6,-17.2,18,0.153,0.184,0.21899999999999997,0.418,0.172,305587
405588,22.8,5.5,11.0,6.5,78,0.027999999999999997,0.14300000000000002,0.273,0.599,0.512,305588
405589,5.1,1.1,2.0,-1.3,66,0.01,0.085,0.174,0.539,0.22899999999999998,305589
405590,2.2,0.6,0.6,-5.6,25,0.0,0.09,0.153,0.452,0.111,305590
405591,4.1,1.8,0.6,-10.9,42,0.081,0.133,0.19,0.534,0.107,305591
405592,4.4,2.8,0.8,1.3,54,0.07400000000000001,0.156,0.183,0.479,0.094,305592
405593,5.2,1.3,2.4,-8.8,50,0.012,0.083,0.193,0.478,0.23199999999999998,305593
405594,15.6,7.2,2.4,3.5,69,0.065,0.174,0.22699999999999998,0.5329999999999999,0.11599999999999999,305594
405595,4.2,2.9,0.5,-9.2,60,0.115,0.16899999999999998,0.19399999999999998,0.479,0.06,305595
405596,2.4,2.2,0.5,-1.7,33,0.102,0.19,0.161,0.451,0.091,305596
405597,18.0,5.1,1.6,6.4,52,0.042,0.13699999999999998,0.266,0.532,0.08199999999999999,305597
405598,4.2,4.2,0.5,-2.7,62,0.12300000000000001,0.19,0.136,0.513,0.052000000000000005,305598
405599,6.4,1.8,2.4,1.7,65,0.021,0.08900000000000001,0.19399999999999998,0.466,0.19399999999999998,305599
405600,4.2,3.6,0.4,3.2,76,0.135,0.155,0.145,0.53,0.038,305600
405601,7.2,4.5,0.8,-8.5,62,0.10300000000000001,0.20600000000000002,0.214,0.518,0.081,305601
405602,7.2,5.9,1.1,-0.6,82,0.102,0.17600000000000002,0.14400000000000002,0.516,0.064,305602
405603,18.2,3.5,2.8,11.8,79,0.03,0.084,0.209,0.624,0.121,305603
405604,11.2,3.3,0.9,0.7,82,0.023,0.10099999999999999,0.168,0.541,0.047,305604
405605,6.8,3.4,1.6,-4.1,70,0.087,0.133,0.188,0.524,0.145,305605
405606,12.0,7.4,1.4,1.3,66,0.031,0.239,0.18600000000000003,0.52,0.07,305606
405607,17.7,5.7,2.6,11.1,79,0.038,0.139,0.22,0.58,0.121,305607
405608,9.6,1.9,1.2,-9.7,58,0.021,0.098,0.247,0.504,0.11699999999999999,305608
405609,14.2,3.8,6.7,-0.9,82,0.022000000000000002,0.10099999999999999,0.218,0.483,0.306,305609
405610,16.3,3.1,4.3,-5.8,70,0.016,0.08800000000000001,0.226,0.517,0.19699999999999998,305610
405611,12.4,3.4,5.7,-0.7,79,0.033,0.11599999999999999,0.22,0.525,0.34600000000000003,305611
405612,11.9,5.2,8.2,10.8,80,0.049,0.139,0.191,0.5429999999999999,0.377,305612
405613,11.9,3.6,2.1,1.6,67,0.023,0.102,0.16399999999999998,0.5479999999999999,0.095,305613
405614,11.7,2.9,5.3,3.6,77,0.016,0.087,0.196,0.494,0.271,305614
405615,3.9,1.9,0.7,-3.0,68,0.028999999999999998,0.10099999999999999,0.125,0.478,0.065,305615
405616,4.3,1.2,0.9,-8.4,27,0.023,0.09699999999999999,0.192,0.486,0.135,305616
405617,0.8,0.9,0.1,6.3,23,0.055,0.222,0.128,0.48,0.032,305617
405618,3.3,4.6,0.3,-2.5,79,0.139,0.249,0.13,0.514,0.035,305618
405619,5.0,3.8,0.6,3.7,53,0.13,0.172,0.14400000000000002,0.585,0.068,305619
405620,18.3,3.1,4.4,-0.5,67,0.022000000000000002,0.084,0.26899999999999996,0.529,0.235,305620
405621,10.4,2.7,2.0,5.0,78,0.028999999999999998,0.099,0.184,0.588,0.133,305621
405622,3.0,1.1,0.6,-6.8,71,0.025,0.08199999999999999,0.132,0.465,0.081,305622
405623,7.1,3.5,0.7,-2.6,70,0.12,0.13699999999999998,0.23199999999999998,0.51,0.077,305623
405624,5.9,4.6,2.1,-1.4,79,0.06,0.172,0.128,0.5589999999999999,0.14300000000000002,305624
405625,4.0,1.3,2.1,-2.9,52,0.02,0.091,0.17600000000000002,0.465,0.221,305625
405626,13.7,3.7,2.2,1.1,81,0.046,0.09300000000000001,0.187,0.565,0.105,305626
405627,4.2,1.0,2.1,-5.5,72,0.034,0.06,0.20800000000000002,0.43,0.285,305627
405628,11.8,3.1,2.1,5.2,82,0.008,0.111,0.19,0.5539999999999999,0.109,305628
405629,13.4,3.5,4.9,-2.4,79,0.032,0.099,0.231,0.508,0.26,305629
405630,7.2,1.9,0.4,-5.5,67,0.033,0.08900000000000001,0.187,0.532,0.038,305630
405631,3.2,2.0,0.1,-2.9,60,0.099,0.12300000000000001,0.139,0.5660000000000001,0.019,305631
405632,3.3,3.4,0.3,-7.8,26,0.069,0.221,0.11199999999999999,0.551,0.037000000000000005,305632
405633,3.9,2.0,0.5,-14.2,40,0.07200000000000001,0.11699999999999999,0.16,0.513,0.07200000000000001,305633
405634,6.4,1.7,2.3,-14.8,36,0.013000000000000001,0.077,0.174,0.445,0.16899999999999998,305634
405635,19.6,4.6,2.4,-1.7,82,0.022000000000000002,0.131,0.248,0.5539999999999999,0.11699999999999999,305635
405636,10.2,4.4,1.6,-3.5,72,0.04,0.14400000000000002,0.183,0.51,0.09300000000000001,305636
405637,5.0,5.1,0.3,-0.9,22,0.19699999999999998,0.23399999999999999,0.205,0.447,0.032,305637
405638,13.3,4.3,1.2,5.0,61,0.026000000000000002,0.128,0.187,0.531,0.055999999999999994,305638
405639,20.5,5.6,3.6,9.4,81,0.024,0.154,0.254,0.5820000000000001,0.161,305639
405640,17.8,3.4,4.1,11.2,81,0.021,0.095,0.23600000000000002,0.588,0.19899999999999998,305640
405641,3.9,3.7,0.8,-4.1,70,0.076,0.17600000000000002,0.109,0.593,0.068,305641
405642,5.7,1.7,2.1,-7.1,51,0.033,0.09699999999999999,0.226,0.47700000000000004,0.231,305642
405643,9.9,6.6,4.5,-7.2,73,0.034,0.212,0.14400000000000002,0.588,0.212,305643
405644,8.7,2.2,3.3,-11.3,61,0.017,0.081,0.17800000000000002,0.483,0.192,305644
405645,15.1,3.8,2.4,-3.4,18,0.031,0.125,0.259,0.52,0.147,305645
405646,10.9,3.4,4.3,-6.0,82,0.012,0.121,0.18,0.5479999999999999,0.239,305646
405647,14.9,3.5,5.0,0.6,79,0.016,0.10400000000000001,0.205,0.544,0.235,305647
405648,9.4,3.3,1.2,6.3,54,0.038,0.114,0.183,0.5379999999999999,0.08199999999999999,305648
405649,0.5,1.0,0.0,-6.9,11,0.214,0.152,0.128,0.381,0.0,305649
405650,21.2,3.2,2.7,3.9,33,0.024,0.087,0.255,0.5660000000000001,0.121,305650
405651,9.7,3.3,1.4,3.7,81,0.013999999999999999,0.12300000000000001,0.162,0.547,0.07400000000000001,305651
405652,13.9,5.4,1.0,-0.6,81,0.065,0.195,0.27699999999999997,0.528,0.078,305652
405653,3.1,2.1,0.6,-3.7,31,0.096,0.107,0.175,0.43799999999999994,0.087,305653
405654,17.0,7.7,1.7,3.2,72,0.062,0.213,0.218,0.5920000000000001,0.078,305654
405655,19.0,4.3,3.7,-4.1,25,0.017,0.115,0.254,0.503,0.165,305655
405656,18.9,5.5,1.7,-7.8,79,0.045,0.14,0.256,0.528,0.085,305656
405657,3.7,1.4,0.3,-7.3,25,0.042,0.111,0.193,0.498,0.054000000000000006,305657
405658,3.3,2.3,0.0,0.3,6,0.185,0.281,0.222,0.746,0.0,305658
405659,13.5,8.6,1.8,5.7,76,0.131,0.20800000000000002,0.19899999999999998,0.5760000000000001,0.098,305659
405660,4.0,2.5,0.4,-5.6,27,0.092,0.147,0.174,0.474,0.067,305660
405661,18.9,9.6,3.5,9.1,81,0.10099999999999999,0.19399999999999998,0.205,0.617,0.146,305661
405662,2.6,1.7,0.3,-0.8,39,0.057,0.217,0.196,0.544,0.07200000000000001,305662
405663,1.4,1.5,0.1,12.4,16,0.107,0.19,0.12300000000000001,0.495,0.021,305663
405664,3.6,2.4,0.1,-13.1,32,0.134,0.19699999999999998,0.191,0.51,0.012,305664
405665,18.5,3.8,3.2,-6.7,82,0.022000000000000002,0.10099999999999999,0.244,0.539,0.151,305665
405666,5.4,2.8,0.9,10.0,79,0.07200000000000001,0.121,0.141,0.555,0.073,305666
405667,10.9,1.8,1.2,-5.6,82,0.019,0.078,0.231,0.53,0.09300000000000001,305667
405668,8.2,6.9,0.9,-6.4,71,0.113,0.19699999999999998,0.135,0.599,0.057,305668
405669,14.6,7.8,1.4,6.3,77,0.08900000000000001,0.191,0.183,0.645,0.069,305669
405670,9.7,5.5,0.6,-6.4,46,0.084,0.17,0.18899999999999997,0.504,0.043,305670
405671,2.7,2.0,0.2,-7.9,39,0.134,0.17300000000000001,0.201,0.43799999999999994,0.040999999999999995,305671
405672,0.3,0.3,0.0,-28.3,6,0.04,0.059000000000000004,0.127,0.25,0.0,305672
405673,17.2,3.9,4.1,-1.2,74,0.047,0.098,0.254,0.5489999999999999,0.228,305673
405674,4.4,2.0,0.4,-0.5,43,0.03,0.172,0.19399999999999998,0.499,0.055999999999999994,305674
405675,7.2,3.0,0.7,-0.1,80,0.057,0.09699999999999999,0.142,0.5579999999999999,0.047,305675
405676,15.3,4.9,5.3,-5.7,82,0.075,0.096,0.256,0.489,0.273,305676
405677,2.2,1.1,0.4,-6.9,21,0.057999999999999996,0.081,0.099,0.585,0.067,305677
405678,4.2,1.0,1.4,-1.8,44,0.012,0.087,0.16899999999999998,0.537,0.20600000000000002,305678
405679,14.3,11.8,2.4,-1.4,73,0.064,0.32799999999999996,0.16899999999999998,0.614,0.10300000000000001,305679
405680,1.0,0.3,0.0,-33.6,4,0.0,0.111,0.253,0.29600000000000004,0.0,305680
405681,8.9,4.3,1.8,8.1,82,0.064,0.138,0.16699999999999998,0.544,0.106,305681
405682,3.7,2.8,1.0,-8.2,53,0.052000000000000005,0.10300000000000001,0.1,0.48,0.073,305682
405683,12.8,4.1,1.0,3.5,81,0.038,0.14400000000000002,0.218,0.541,0.066,305683
405684,10.8,6.4,1.0,-3.7,79,0.078,0.19,0.195,0.525,0.057,305684
405685,3.7,1.6,2.2,-0.7,55,0.01,0.122,0.127,0.555,0.242,305685
405686,22.0,3.1,6.9,6.6,72,0.013000000000000001,0.094,0.316,0.556,0.371,305686
405687,4.8,3.6,0.4,5.7,77,0.08800000000000001,0.17,0.159,0.518,0.044000000000000004,305687
405688,7.8,2.3,1.4,6.6,46,0.03,0.107,0.21,0.541,0.133,305688
405689,8.5,3.1,1.1,-0.8,64,0.038,0.139,0.2,0.555,0.087,305689
405690,19.3,10.7,3.5,5.0,75,0.099,0.27699999999999997,0.287,0.5489999999999999,0.188,305690
405691,1.5,0.4,0.1,7.7,16,0.0,0.073,0.191,0.318,0.042,305691
405692,15.6,4.4,5.0,2.4,35,0.02,0.125,0.245,0.49200000000000005,0.256,305692
405693,8.8,8.7,0.5,8.0,45,0.13699999999999998,0.183,0.138,0.581,0.023,305693
405694,10.6,8.2,1.1,0.7,75,0.077,0.215,0.14400000000000002,0.5529999999999999,0.051,305694
405695,20.8,5.1,4.7,-2.3,80,0.03,0.136,0.268,0.545,0.23,305695
405696,12.9,7.5,1.0,14.8,65,0.109,0.212,0.237,0.523,0.06,305696
405697,6.2,5.7,0.7,4.0,77,0.138,0.21,0.161,0.5710000000000001,0.062,305697
405698,20.8,10.1,2.1,-5.5,50,0.099,0.23399999999999999,0.27899999999999997,0.531,0.106,305698
405699,8.6,5.3,1.0,-3.9,61,0.055,0.222,0.207,0.474,0.07,305699
405700,19.7,9.9,1.8,7.8,77,0.099,0.23199999999999998,0.263,0.618,0.096,305700
405701,3.4,1.3,0.4,-2.8,63,0.035,0.077,0.136,0.473,0.053,305701
405702,14.4,5.4,2.1,-4.2,82,0.035,0.147,0.205,0.515,0.098,305702
405703,8.5,1.6,2.0,0.1,81,0.019,0.064,0.191,0.493,0.13699999999999998,305703
405704,5.0,1.2,2.5,-7.3,53,0.021,0.091,0.20800000000000002,0.506,0.32,305704
405705,7.2,1.3,2.8,3.9,57,0.027999999999999997,0.08800000000000001,0.27699999999999997,0.52,0.34299999999999997,305705
405706,1.0,0.4,0.0,-12.3,8,0.0,0.12,0.292,0.337,0.0,305706
405707,3.8,1.8,0.4,1.1,59,0.048,0.152,0.17,0.514,0.055,305707
405708,7.0,3.1,1.1,5.5,74,0.035,0.14300000000000002,0.155,0.581,0.086,305708
405709,9.7,1.8,1.1,4.9,63,0.019,0.086,0.23399999999999999,0.541,0.1,305709
405710,6.9,2.8,1.0,2.3,78,0.037000000000000005,0.14400000000000002,0.183,0.5489999999999999,0.087,305710
405711,1.9,2.8,0.2,-1.0,46,0.09699999999999999,0.171,0.075,0.56,0.024,305711
405712,15.3,5.0,1.1,3.5,75,0.064,0.111,0.205,0.5489999999999999,0.057,305712
405713,5.9,3.7,1.7,-4.7,66,0.042,0.153,0.139,0.5,0.11800000000000001,305713
405714,14.2,5.8,3.1,-1.8,82,0.049,0.13699999999999998,0.192,0.516,0.139,305714
405715,5.9,2.3,1.7,-9.4,12,0.015,0.13,0.149,0.551,0.135,305715
405716,17.8,8.4,1.7,3.1,75,0.10400000000000001,0.22,0.245,0.623,0.084,305716
405717,4.2,0.9,0.8,-3.0,48,0.028999999999999998,0.084,0.213,0.5539999999999999,0.139,305717
405718,7.3,4.8,2.3,6.2,60,0.032,0.124,0.099,0.568,0.098,305718
405719,4.5,1.6,3.6,0.5,80,0.045,0.09,0.185,0.491,0.365,305719
405720,9.8,1.7,4.6,-3.4,75,0.017,0.055,0.195,0.48100000000000004,0.254,305720
405721,2.4,2.4,0.4,-3.3,33,0.11199999999999999,0.151,0.13699999999999998,0.465,0.054000000000000006,305721
405722,2.4,0.9,0.8,-7.3,37,0.04,0.102,0.185,0.478,0.174,305722
405723,3.9,2.9,0.4,-14.4,24,0.075,0.193,0.214,0.435,0.068,305723
405724,3.2,3.1,0.2,-1.9,60,0.087,0.18100000000000002,0.126,0.521,0.027999999999999997,305724
405725,5.8,1.7,1.4,2.6,80,0.016,0.10300000000000001,0.158,0.531,0.13,305725
405726,4.6,1.9,1.1,4.9,66,0.036000000000000004,0.106,0.155,0.51,0.107,305726
405727,6.4,8.5,0.2,1.2,82,0.127,0.29,0.13699999999999998,0.535,0.013000000000000001,305727
405728,3.2,2.2,0.2,4.8,45,0.125,0.129,0.157,0.569,0.024,305728
405729,13.3,4.8,1.6,-8.3,82,0.046,0.134,0.204,0.518,0.087,305729
405730,1.8,1.8,0.0,-43.7,10,0.28600000000000003,0.364,0.24100000000000002,0.61,0.0,305730
405731,7.4,4.7,0.8,-0.7,66,0.096,0.19,0.184,0.532,0.065,305731
405732,12.9,8.5,2.0,0.2,69,0.083,0.19699999999999998,0.17600000000000002,0.522,0.086,305732
405733,4.1,3.4,0.3,-6.1,45,0.113,0.237,0.18600000000000003,0.503,0.036000000000000004,305733
405734,2.0,0.8,0.2,-4.6,50,0.047,0.11199999999999999,0.18,0.595,0.062,305734
405735,14.9,3.5,5.3,-1.3,74,0.027999999999999997,0.099,0.235,0.5329999999999999,0.278,305735
405736,0.6,0.0,0.2,-82.9,10,0.0,0.0,0.187,0.273,0.11800000000000001,305736
405737,3.3,2.4,0.2,-1.8,19,0.09300000000000001,0.175,0.19399999999999998,0.46,0.025,305737
405738,2.0,3.0,0.0,79.0,1,0.4,0.5,0.10099999999999999,1.0,0.0,305738
405739,6.9,1.8,0.6,-10.2,71,0.018000000000000002,0.105,0.168,0.606,0.061,305739
405740,15.7,3.0,9.7,5.2,74,0.01,0.08900000000000001,0.21100000000000002,0.615,0.40299999999999997,305740
405741,11.0,2.5,5.0,9.9,69,0.015,0.085,0.17,0.557,0.243,305741
405742,3.8,1.2,3.3,-3.2,23,0.006,0.07,0.17600000000000002,0.377,0.27399999999999997,305742
405743,20.7,5.1,6.5,-3.0,59,0.033,0.11,0.253,0.53,0.254,305743
405744,5.4,1.8,0.6,-0.1,52,0.033,0.12,0.209,0.498,0.07400000000000001,305744
405745,11.4,7.1,1.9,-11.3,77,0.076,0.21100000000000002,0.204,0.509,0.111,305745
405746,2.5,0.0,1.5,-14.1,2,0.0,0.0,0.267,0.317,0.375,305746
405747,1.6,0.3,0.3,-34.0,12,0.0,0.073,0.272,0.33299999999999996,0.12,305747
405748,3.0,2.3,0.2,-4.1,63,0.09,0.156,0.11599999999999999,0.655,0.037000000000000005,305748
405749,2.8,3.1,0.1,8.1,15,0.125,0.155,0.17600000000000002,0.345,0.017,305749
405750,1.7,0.5,0.2,-3.6,20,0.034,0.083,0.24100000000000002,0.365,0.071,305750
405751,17.1,5.2,3.3,6.3,69,0.032,0.134,0.245,0.512,0.162,305751
405752,3.2,2.1,0.7,-0.7,49,0.065,0.141,0.158,0.435,0.099,305752
405753,4.4,2.0,0.4,2.3,63,0.08199999999999999,0.13699999999999998,0.2,0.508,0.07200000000000001,305753
405754,3.0,1.3,0.5,-12.1,55,0.013000000000000001,0.121,0.162,0.451,0.078,305754
405755,8.2,4.8,1.0,9.1,81,0.062,0.17300000000000001,0.14800000000000002,0.611,0.064,305755
405756,10.2,5.5,2.8,1.7,77,0.045,0.185,0.18100000000000002,0.537,0.139,305756
405757,13.9,6.3,1.3,0.3,61,0.062,0.153,0.183,0.569,0.064,305757
405758,0.0,0.0,0.0,-42.7,1,0.0,0.0,0.085,0.0,0.0,305758
405759,7.7,3.7,0.4,-3.9,79,0.114,0.168,0.218,0.5429999999999999,0.044000000000000004,305759
405760,13.6,4.6,2.1,-1.0,54,0.051,0.111,0.213,0.491,0.106,305760
405761,2.6,1.2,1.4,6.2,53,0.046,0.084,0.16399999999999998,0.41700000000000004,0.196,305761
405762,0.3,0.9,0.2,0.2,19,0.084,0.077,0.068,0.19,0.044000000000000004,305762
405763,4.0,2.1,0.2,3.7,20,0.057,0.168,0.22899999999999998,0.47200000000000003,0.034,305763
405764,0.8,1.1,0.4,1.2,53,0.10099999999999999,0.136,0.102,0.456,0.107,305764
405765,10.0,2.8,4.9,1.0,82,0.017,0.08900000000000001,0.163,0.5479999999999999,0.231,305765
405766,12.8,2.0,3.0,-2.6,81,0.022000000000000002,0.083,0.273,0.513,0.22699999999999998,305766
405767,5.2,2.2,2.3,-3.6,48,0.039,0.099,0.16399999999999998,0.47,0.193,305767
405768,2.0,0.0,0.0,-52.3,2,0.0,0.0,0.24,1.0,0.0,305768
405769,10.3,11.1,2.0,-5.3,62,0.094,0.32,0.158,0.556,0.107,305769
405770,2.5,0.8,1.3,-22.0,22,0.005,0.10099999999999999,0.18,0.431,0.252,305770
405771,8.9,1.7,2.1,-4.6,42,0.012,0.075,0.191,0.547,0.146,305771
405772,12.7,8.8,1.5,4.5,82,0.098,0.233,0.19399999999999998,0.5720000000000001,0.083,305772
405773,9.6,3.0,5.1,-1.9,72,0.018000000000000002,0.115,0.182,0.5,0.28800000000000003,305773
405774,5.0,2.8,2.7,8.1,65,0.054000000000000006,0.11599999999999999,0.15,0.491,0.204,305774
405775,14.1,6.0,1.9,-0.8,49,0.054000000000000006,0.145,0.19899999999999998,0.511,0.09,305775
405776,4.7,1.6,1.8,-8.8,32,0.015,0.115,0.171,0.48200000000000004,0.196,305776
405777,2.5,1.9,0.3,-2.3,27,0.11599999999999999,0.142,0.142,0.579,0.051,305777
405778,3.8,4.5,0.2,-1.2,63,0.131,0.261,0.135,0.578,0.032,305778
405779,3.3,1.9,0.9,-0.3,15,0.073,0.121,0.18899999999999997,0.48,0.14,305779
405780,3.4,2.5,0.9,-2.5,38,0.042,0.185,0.183,0.424,0.11800000000000001,305780
405781,1.3,0.4,1.4,-5.5,9,0.0,0.073,0.18100000000000002,0.305,0.342,305781
405782,15.5,4.5,3.6,3.9,44,0.024,0.17600000000000002,0.265,0.594,0.23,305782
405783,11.9,7.4,1.7,-7.1,82,0.098,0.207,0.185,0.59,0.096,305783
405784,4.3,0.7,1.0,7.0,26,0.015,0.068,0.22,0.585,0.17,305784
405785,8.5,3.0,1.0,-6.1,75,0.024,0.149,0.20600000000000002,0.504,0.077,305785
405786,15.9,10.2,1.8,4.9,69,0.10300000000000001,0.262,0.23399999999999999,0.54,0.10099999999999999,305786
405787,15.0,8.3,1.0,6.0,65,0.10300000000000001,0.203,0.20800000000000002,0.608,0.055,305787
